From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
11-07-2023 00:00,12-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
12-07-2023 00:00,13-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
13-07-2023 00:00,14-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
14-07-2023 00:00,15-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
15-07-2023 00:00,16-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
16-07-2023 00:00,17-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
17-07-2023 00:00,18-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
18-07-2023 00:00,19-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
19-07-2023 00:00,20-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
20-07-2023 00:00,21-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
21-07-2023 00:00,22-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
22-07-2023 00:00,23-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
23-07-2023 00:00,24-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
24-07-2023 00:00,25-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
25-07-2023 00:00,26-07-2023 00:00,7.780898876,0.541333333,8.514944444,14.25653631,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
26-07-2023 00:00,27-07-2023 00:00,1.45,0.39,14.76,6.5,39.85819355,19.3056051,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
27-07-2023 00:00,28-07-2023 00:00,0.88,0.31,15.66,6.08,20.68,6.21,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
28-07-2023 00:00,29-07-2023 00:00,1.44,0.3,14.77,5.61,18.77,5.78,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
29-07-2023 00:00,30-07-2023 00:00,1.35,0.37,14.93,5.07,34.5,12.82,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
30-07-2023 00:00,31-07-2023 00:00,1.06,0.45,14.67,4.53,29.65,13.54,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
31-07-2023 00:00,31-07-2023 00:00,7.780898876,0.63,13.08,4.7,39.85819355,15.0,Meghalaya ,Shillong,"JN Stadium, Shillong - Meghalaya PCB"
01-08-2021 00:00,02-08-2021 00:00,16.52,0.52,16.49,25.05,19.19,8.42,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
02-08-2021 00:00,03-08-2021 00:00,15.01,0.53,12.4,23.82,34.45,13.21,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
03-08-2021 00:00,04-08-2021 00:00,13.43,0.6,13.31,22.15,43.7,18.5,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
04-08-2021 00:00,05-08-2021 00:00,12.07,1.1,17.01,22.65,68.84,23.32,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
05-08-2021 00:00,06-08-2021 00:00,12.83,0.79,12.34,23.19,64.93,19.07,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
06-08-2021 00:00,07-08-2021 00:00,13.78,0.91,11.23,23.74,59.4,12.7,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
07-08-2021 00:00,08-08-2021 00:00,15.49,0.88,19.73,24.38,58.57,19.9,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
08-08-2021 00:00,09-08-2021 00:00,12.54,0.95,12.19,21.66,44.85,14.01,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
09-08-2021 00:00,10-08-2021 00:00,17.02,0.81,11.24,23.12,53.21,16.18,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
10-08-2021 00:00,11-08-2021 00:00,21.8,0.87,12.47,25.63,35.28,14.33,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
11-08-2021 00:00,12-08-2021 00:00,18.65,0.75,14.72,27.01,36.72,17.36,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
12-08-2021 00:00,13-08-2021 00:00,16.87,0.82,14.32,25.84,103.21,40.68,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
13-08-2021 00:00,14-08-2021 00:00,16.9,1.04,8.1,27.48,94.1,33.25,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
14-08-2021 00:00,15-08-2021 00:00,19.34,1.27,16.45,29.89,130.15,40.72,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
15-08-2021 00:00,16-08-2021 00:00,17.0,0.69,15.55,30.03,117.92,41.55,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
16-08-2021 00:00,17-08-2021 00:00,16.61,0.73,17.57,30.68,127.14,48.91,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
17-08-2021 00:00,18-08-2021 00:00,11.52,1.18,17.17,28.22,117.58,41.91,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
18-08-2021 00:00,19-08-2021 00:00,11.41,1.07,21.11,29.02,66.83,26.53,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
19-08-2021 00:00,20-08-2021 00:00,6.51,0.91,51.82,30.38,58.57,29.02,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
20-08-2021 00:00,21-08-2021 00:00,13.12,0.21,11.93,26.93,29.91,14.08,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
21-08-2021 00:00,22-08-2021 00:00,13.49,0.89,23.32,28.23,54.65,29.64,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
22-08-2021 00:00,23-08-2021 00:00,17.1,0.72,20.55,27.22,70.02,26.53,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
23-08-2021 00:00,24-08-2021 00:00,16.74,0.76,15.1,24.16,45.8,23.18,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
24-08-2021 00:00,25-08-2021 00:00,17.53,0.77,15.07,24.89,46.53,23.02,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
25-08-2021 00:00,26-08-2021 00:00,22.5,0.59,14.55,27.63,45.95,21.34,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
26-08-2021 00:00,27-08-2021 00:00,18.14,0.55,13.12,27.5,49.12,20.99,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
27-08-2021 00:00,28-08-2021 00:00,13.34,0.82,19.95,26.93,90.79,31.96,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
28-08-2021 00:00,29-08-2021 00:00,11.95,0.97,33.88,30.21,122.29,42.65,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
29-08-2021 00:00,30-08-2021 00:00,14.71,0.87,27.82,28.36,73.0,31.37,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
30-08-2021 00:00,31-08-2021 00:00,12.37,1.25,44.77,26.62,50.05,17.99,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
31-08-2021 00:00,01-09-2021 00:00,14.47,0.89,22.04,22.92,38.96,9.66,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
01-09-2021 00:00,02-09-2021 00:00,17.45,0.78,18.04,25.17,40.55,22.35,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
02-09-2021 00:00,03-09-2021 00:00,19.52,0.63,29.23,28.52,82.6,28.19,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
03-09-2021 00:00,04-09-2021 00:00,17.42,0.8,19.02,27.63,52.32,20.03,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
04-09-2021 00:00,05-09-2021 00:00,14.02,0.68,29.6,30.82,64.67,23.5,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
05-09-2021 00:00,06-09-2021 00:00,16.92,1.34,31.0,30.87,121.52,50.52,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
06-09-2021 00:00,07-09-2021 00:00,20.86,0.53,37.7,30.44,126.35,55.29,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
07-09-2021 00:00,08-09-2021 00:00,16.68,0.82,31.19,27.45,61.35,22.03,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
08-09-2021 00:00,09-09-2021 00:00,15.0,0.79,23.72,25.06,40.5,17.0,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
09-09-2021 00:00,10-09-2021 00:00,14.74,0.79,21.21,21.65,36.01,15.75,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
10-09-2021 00:00,11-09-2021 00:00,15.43,0.99,25.52,23.59,69.84,30.59,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
11-09-2021 00:00,12-09-2021 00:00,19.78,0.86,21.8,26.08,63.61,27.09,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
12-09-2021 00:00,13-09-2021 00:00,15.39,0.85,44.45,26.91,85.12,26.43,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
13-09-2021 00:00,14-09-2021 00:00,15.34,0.73,56.36,26.22,63.22,19.97,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
14-09-2021 00:00,15-09-2021 00:00,12.93,0.9,58.04,24.04,61.35,13.38,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
15-09-2021 00:00,16-09-2021 00:00,17.32,0.98,14.07,21.38,25.25,10.64,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
16-09-2021 00:00,17-09-2021 00:00,19.53,0.61,17.45,22.7,31.43,13.56,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
17-09-2021 00:00,18-09-2021 00:00,13.19,0.73,17.05,20.35,42.96,19.76,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
18-09-2021 00:00,19-09-2021 00:00,13.4,0.76,20.96,22.7,77.9,37.01,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
19-09-2021 00:00,20-09-2021 00:00,16.0,1.27,20.54,23.9,85.0,39.14,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
20-09-2021 00:00,21-09-2021 00:00,13.75,1.09,25.52,23.49,62.93,30.29,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
21-09-2021 00:00,22-09-2021 00:00,11.91,1.2,28.71,25.37,103.27,39.88,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
22-09-2021 00:00,23-09-2021 00:00,11.28,1.08,30.01,24.64,86.24,29.79,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
23-09-2021 00:00,24-09-2021 00:00,13.94,1.04,27.3,22.94,60.35,27.73,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
24-09-2021 00:00,25-09-2021 00:00,19.1,0.87,18.96,24.23,72.04,31.79,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
25-09-2021 00:00,26-09-2021 00:00,14.72,1.28,33.39,24.94,125.44,51.77,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
26-09-2021 00:00,27-09-2021 00:00,20.45,1.25,23.9,25.68,96.43,34.03,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
27-09-2021 00:00,28-09-2021 00:00,13.3,1.26,42.27,23.99,90.74,28.45,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
28-09-2021 00:00,29-09-2021 00:00,15.93,0.98,19.94,23.61,58.16,18.84,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
29-09-2021 00:00,30-09-2021 00:00,11.85,0.98,34.17,23.06,79.09,25.67,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
30-09-2021 00:00,01-10-2021 00:00,12.31,1.05,16.05,22.01,65.16,19.11,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
01-10-2021 00:00,02-10-2021 00:00,10.51,1.02,29.95,22.05,39.56,12.48,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
02-10-2021 00:00,03-10-2021 00:00,20.42,1.03,16.39,23.45,53.72,21.66,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
03-10-2021 00:00,04-10-2021 00:00,15.74,1.06,16.92,24.18,101.33,36.45,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
04-10-2021 00:00,05-10-2021 00:00,18.15,1.21,21.87,22.6,149.47,52.64,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
05-10-2021 00:00,06-10-2021 00:00,11.02,1.33,20.65,25.55,133.48,48.82,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
06-10-2021 00:00,07-10-2021 00:00,14.36,1.73,27.48,27.3,164.22,54.46,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
07-10-2021 00:00,08-10-2021 00:00,17.79,1.28,17.04,25.29,154.99,45.3,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
08-10-2021 00:00,09-10-2021 00:00,20.36,1.2,19.22,28.86,184.78,63.02,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
09-10-2021 00:00,10-10-2021 00:00,21.38,1.3,18.05,26.24,204.14,70.59,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
10-10-2021 00:00,11-10-2021 00:00,39.97,1.69,14.47,24.44,211.37,76.16,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
11-10-2021 00:00,12-10-2021 00:00,42.82,1.16,23.69,25.46,227.96,74.35,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
12-10-2021 00:00,13-10-2021 00:00,44.02,1.47,18.9,25.38,277.71,101.57,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
13-10-2021 00:00,14-10-2021 00:00,45.15,1.55,30.05,27.2,271.53,89.68,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
14-10-2021 00:00,15-10-2021 00:00,33.7,1.62,42.24,34.68,253.99,98.58,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
15-10-2021 00:00,16-10-2021 00:00,39.66,1.51,40.73,29.81,207.79,82.99,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
16-10-2021 00:00,17-10-2021 00:00,25.85,1.33,41.66,28.13,119.69,48.06,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
17-10-2021 00:00,18-10-2021 00:00,27.06,1.32,40.11,25.91,75.33,23.32,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
18-10-2021 00:00,19-10-2021 00:00,26.61,1.07,28.3,20.87,58.02,19.1,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
19-10-2021 00:00,20-10-2021 00:00,27.73,1.19,28.53,21.77,48.68,19.96,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
20-10-2021 00:00,21-10-2021 00:00,45.56,1.29,13.97,25.06,86.35,32.51,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
21-10-2021 00:00,22-10-2021 00:00,49.87,1.32,15.01,25.25,133.46,44.77,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
22-10-2021 00:00,23-10-2021 00:00,45.33,1.67,18.56,26.11,209.78,63.3,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
23-10-2021 00:00,24-10-2021 00:00,38.86,1.55,26.08,29.35,282.85,73.75,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
24-10-2021 00:00,25-10-2021 00:00,42.81,1.33,19.45,28.22,281.14,93.31,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
25-10-2021 00:00,26-10-2021 00:00,39.75,1.56,14.75,27.52,218.44,79.58,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
26-10-2021 00:00,27-10-2021 00:00,29.53,1.33,34.88,31.46,277.36,92.74,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
27-10-2021 00:00,28-10-2021 00:00,40.49,1.12,29.84,28.35,192.54,66.89,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
28-10-2021 00:00,29-10-2021 00:00,41.02,1.38,34.02,36.62,257.12,77.78,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
29-10-2021 00:00,30-10-2021 00:00,37.61,1.27,36.59,35.42,242.07,77.64,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
30-10-2021 00:00,31-10-2021 00:00,48.65,0.95,19.91,36.08,238.02,80.09,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
31-10-2021 00:00,01-11-2021 00:00,35.57,1.2,42.86,34.44,268.8,103.61,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
01-11-2021 00:00,02-11-2021 00:00,46.88,1.03,32.43,29.95,333.25,121.91,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
02-11-2021 00:00,03-11-2021 00:00,30.46,1.09,57.92,34.37,259.71,90.06,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
03-11-2021 00:00,04-11-2021 00:00,28.46,1.31,53.94,35.55,202.45,74.54,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
04-11-2021 00:00,05-11-2021 00:00,30.92,1.11,54.63,38.0,235.21,118.43,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
05-11-2021 00:00,06-11-2021 00:00,40.64,0.99,36.25,25.27,213.96,107.41,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
06-11-2021 00:00,07-11-2021 00:00,74.54,1.2,22.19,27.45,293.55,92.04,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
07-11-2021 00:00,08-11-2021 00:00,47.29,2.03,26.23,32.5,322.99,157.39,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
08-11-2021 00:00,09-11-2021 00:00,45.72,1.33,23.16,32.07,389.29,170.27,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
09-11-2021 00:00,10-11-2021 00:00,47.84,1.82,35.81,31.36,388.92,198.21,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
10-11-2021 00:00,11-11-2021 00:00,40.37,1.88,30.98,35.37,396.7,166.54,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
11-11-2021 00:00,12-11-2021 00:00,40.32,1.42,31.0,31.66,312.05,139.72,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
12-11-2021 00:00,13-11-2021 00:00,37.43,1.1,35.96,33.74,228.29,99.53,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
13-11-2021 00:00,14-11-2021 00:00,35.38,1.15,34.34,34.45,250.98,104.7,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
14-11-2021 00:00,15-11-2021 00:00,37.5,1.56,49.12,36.74,300.4,106.55,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
15-11-2021 00:00,16-11-2021 00:00,42.0,1.43,47.49,22.41,302.33,130.25,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
16-11-2021 00:00,17-11-2021 00:00,49.06,1.73,32.59,29.59,349.36,142.11,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
17-11-2021 00:00,18-11-2021 00:00,42.61,1.92,45.64,34.96,281.5,120.78,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
18-11-2021 00:00,19-11-2021 00:00,27.78,1.58,55.11,41.26,280.96,124.25,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
19-11-2021 00:00,20-11-2021 00:00,27.47,2.23,59.34,44.17,352.47,151.6,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
20-11-2021 00:00,21-11-2021 00:00,28.72,1.83,47.21,35.97,347.64,152.11,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
21-11-2021 00:00,22-11-2021 00:00,47.03,1.54,58.23,33.35,340.12,141.15,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
22-11-2021 00:00,23-11-2021 00:00,39.04,1.74,25.55,31.77,265.23,89.42,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
23-11-2021 00:00,24-11-2021 00:00,47.91,1.5,27.37,34.4,290.77,100.02,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
24-11-2021 00:00,25-11-2021 00:00,37.11,0.913029866,153.58,46.01,481.9,146.91,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
25-11-2021 00:00,26-11-2021 00:00,44.02,0.913029866,51.66,39.65,318.88,106.01,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
26-11-2021 00:00,27-11-2021 00:00,30.52,1.56,51.1,41.58,354.47,154.71,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
27-11-2021 00:00,28-11-2021 00:00,45.34,1.72,43.06,34.45,407.36,181.51,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
28-11-2021 00:00,29-11-2021 00:00,40.37,1.63,40.18,34.35,389.36,157.0,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
29-11-2021 00:00,30-11-2021 00:00,37.41,1.71,23.63,31.85,338.15,145.99,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
30-11-2021 00:00,01-12-2021 00:00,39.79,1.74,42.15,34.83,348.63,143.4,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
01-12-2021 00:00,02-12-2021 00:00,41.39,2.03,28.74,32.9,380.34,180.09,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
02-12-2021 00:00,03-12-2021 00:00,41.74,2.28,38.3,30.74,379.11,208.86,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
03-12-2021 00:00,04-12-2021 00:00,39.96,1.59,40.32,36.79,372.73,189.58,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
04-12-2021 00:00,05-12-2021 00:00,54.16,1.81,67.06,38.87,462.24,231.64,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
05-12-2021 00:00,06-12-2021 00:00,28.39,0.913029866,42.12,24.32,367.82,200.39,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
06-12-2021 00:00,07-12-2021 00:00,39.79,0.913029866,43.72,30.17,304.95,121.83,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
07-12-2021 00:00,08-12-2021 00:00,53.04,0.913029866,30.32,25.21,224.67,101.06,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
08-12-2021 00:00,09-12-2021 00:00,14.15,0.0,121.59,34.44,848.0,241.33,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
